name,developer,ucs,user,sale,rating,platform,date
Grand Theft Auto V,Rockstar North,9.7,3.5,19.39,M,PS4,20140101
Call of Duty: Black Ops 3,Treyarch,4.2,7.6,15.09,M,PS4,20150101
Red Dead Redemption 2,Rockstar Games,9.8,8.8,13.94,M,PS4,20180101
Call of Duty: WWII,Sledgehammer Games,8.0,9.4,13.4,M,PS4,20170101
FIFA 18,EA Vancouver,8.3,6.5,11.8,E,PS4,20170101
FIFA 17,EA Canada,8.9,8.6,10.94,E,PS4,20160101
Horizon: Zero Dawn,Guerrilla Games,9.1,8.0,0.03,T,PS4,20170101
Call of Duty: Black Ops IIII,Treyarch,7.2,6.8,9.32,M,PS4,20180101
FIFA 19,EA Sports,8.0,8.5,9.15,E,PS4,20180101
Marvel's Spider-Man,Insomniac Games,9.1,6.9,0.2,T,PS4,20180101
Uncharted 4: A Thief's End,Naughty Dog,9.2,6.2,5.21,T,PS4,20160101
Call of Duty: Infinite Warfare,Infinity Ward,8.1,4.0,8.48,M,PS4,20160101
Fallout 4,Bethesda Game Studios,8.6,6.6,8.48,M,PS4,20150101
FIFA 16,EA Canada,8.5,9.1,8.22,E,PS4,20150101
Star Wars Battlefront (2015),EA DICE,7.1,7.0,8.03,T,PS4,20150101
Call of Duty: Advanced Warfare,Sledgehammer Games,8.5,6.7,7.53,M,PS4,20140101
Battlefield 1,EA DICE,9.8,8.6,7.26,M,PS4,20160101
Minecraft,Mojang,9.4,7.0,6.33,E10,PS4,20140101
FIFA 15,EA Canada,8.1,8.7,6.32,E,PS4,20140101
God of War (2018),SIE Santa Monica Studio,9.7,8.3,6.15,M,PS4,20180101
Destiny,Bungie,9.6,6.7,5.76,T,PS4,20140101
Uncharted: The Nathan Drake Collection,Bluepoint Games,3.5,9.6,5.7,no,PS4,20150101
The Witcher 3: Wild Hunt,CD Projekt Red Studio,8.1,0.7,5.39,M,PS4,20150101
Final Fantasy XV,Square Enix,8.1,4.9,5.07,T,PS4,20160101
Crash Bandicoot N. Sane Trilogy,Vicarious Visions,6.0,2.8,4.83,E10,PS4,20170101
Monster Hunter: World,Capcom,9.3,9.0,4.67,T,PS4,20180101
Overwatch,Blizzard Entertainment,8.8,9.1,4.54,T,PS4,20160101
Star Wars Battlefront II (2017),EA DICE,2.7,8.3,4.53,T,PS4,20170101
Tom Clancy's The Division,Massive Entertainment,2.3,6.7,4.37,M,PS4,20160101
Tom Clancy's Rainbow Six: Siege,Ubisoft Montreal,4.5,8.6,4.36,no,PS4,20150101
Watch Dogs,Ubisoft Montreal,8.4,2.3,4.32,M,PS4,20140101
Call of Duty: Ghosts,Infinity Ward,7.5,9.2,4.17,M,PS4,20130101
Assassin's Creed: Unity,Ubisoft Montreal,8.9,7.9,4.14,M,PS4,20140101
Destiny 2,Bungie,5.3,1.9,4.14,T,PS4,20170101
Batman: Arkham Knight,Rocksteady Studios,8.1,7.8,4.11,M,PS4,20150101
Assassin's Creed Origins,Ubisoft Montreal,6.9,5.3,4.06,M,PS4,20170101
Far Cry 4,Ubisoft Montreal,8.4,7.8,4.06,M,PS4,20140101
NBA 2K16,Visual Concepts,8.7,0.3,3.98,E10,PS4,20150101
Far Cry 5,Ubisoft,7.9,2.6,3.95,M,PS4,20180101
Battlefield 4,EA DICE,8.3,9.0,3.94,M,PS4,20130101
Resident Evil VII: Biohazard,Capcom,8.6,6.1,2.46,M,PS4,20170101
Gran Turismo Sport,Polyphony Digital,5.7,5.7,3.77,E,PS4,20170101
Assassin's Creed Syndicate,Ubisoft Quebec,8.6,9.9,3.6,M,PS4,20150101
NBA 2K17,Visual Concepts,9.0,8.4,3.52,E,PS4,20160101
Mortal Kombat X,NetherRealm Studios,0.7,9.3,3.49,M,PS4,20150101
FIFA 14,EA Canada,8.7,8.4,3.43,E,PS4,20130101
The Elder Scrolls V: Skyrim Special Edition,Bethesda Softworks,8.3,5.2,3.36,M,PS4,20160101
Watch Dogs 2,Ubisoft,2.8,7.5,3.36,no,PS4,20160101
NBA 2K18,Visual Concepts,8.1,5.0,3.34,E10,PS4,20170101
Madden NFL 16,EA Tiburon,8.2,4.8,3.3,E,PS4,20150101
Madden NFL 17,EA Tiburon,8.5,6.6,3.28,E,PS4,20160101
Middle-Earth: Shadow of Mordor,Monolith Productions,4.6,7.1,3.19,M,PS4,20140101
Assassin's Creed IV: Black Flag,Ubisoft Montreal,8.3,7.6,3.19,M,PS4,20130101
Assassin's Creed Odyssey,Ubisoft Quebec,9.5,4.6,3.18,M,PS4,20180101
Tom Clancy's Ghost Recon Wildlands,Ubisoft Paris,7.0,9.3,3.12,M,PS4,20170101
Metal Gear Solid V: The Phantom Pain,Kojima Productions,7.7,8.6,3.04,M,PS4,20150101
Doom (2016),id Software,5.5,9.3,2.92,no,PS4,20160101
Mafia III,Hangar 13,6.9,9.1,2.87,M,PS4,20160101
Diablo III: Ultimate Evil Edition,Blizzard Entertainment,8.4,9.6,2.82,M,PS4,20140101
Far Cry: Primal,Ubisoft Montreal,7.2,4.6,2.73,M,PS4,20160101
Need for Speed (2015),Ghost Games,7.0,8.4,2.72,T,PS4,20150101
NBA 2K19,Visual Concepts,4.5,6.7,2.63,E,PS4,20180101
Madden NFL 18,EA Tiburon,8.2,6.7,2.62,E,PS4,20170101
NBA 2K15,Visual Concepts,9.4,9.1,2.49,E,PS4,20140101
Dying Light,Techland,0.2,7.7,2.45,M,PS4,20150101
Ratchet & Clank (2016),Insomniac Games,7.2,6.6,2.38,E10,PS4,20160101
Uncharted: The Lost Legacy,Naughty Dog,7.9,7.0,2.37,no,PS4,20170101
Dragon Age: Inquisition,BioWare Edmonton,8.6,1.8,2.34,M,PS4,20140101
No Man's Sky,Hello Games,6.8,8.5,2.26,T,PS4,20160101
Madden NFL 15,EA Tiburon,7.8,7.6,2.25,E,PS4,20140101
Battlefield V,EA DICE,8.7,8.1,2.22,M,PS4,20180101
Madden NFL 19,EA Tiburon,9.0,7.1,2.21,no,PS4,20180101
Need for Speed: Payback,Ghost Games,5.8,8.8,2.18,T,PS4,20170101
Destiny: The Taken King,Bungie,8.9,8.8,2.18,T,PS4,20150101
Spyro Reignited Trilogy,Toys for Bob,8.5,5.0,2.17,no,PS4,20180101
Need for Speed Rivals,Ghost Games,7.0,7.9,2.17,E10,PS4,20130101
PlayStation VR Worlds,SIE London Studio,4.9,7.8,2.16,M,PS4,20160101
Battlefield: Hardline,EA DICE,7.9,9.5,2.15,M,PS4,20150101
Killzone: Shadow Fall,Guerrilla Games,9.0,4.9,0.83,M,PS4,20130101
Dark Souls III,From Software,4.8,9.7,3.64,M,PS4,20160101
Rise of the Tomb Raider,Crystal Dynamics,7.9,7.7,2.07,M,PS4,20160101
LittleBigPlanet 3,Sumo Digital,8.2,8.9,2.06,E,PS4,20140101
The Elder Scrolls Online: Tamriel Unlimited,ZeniMax Online Studios,8.4,2.7,2.05,M,PS4,20150101
Middle-Earth: Shadow of War,Monolith Productions,3.6,7.6,2.04,M,PS4,20170101
Dragon Quest XI: Echoes of an Elusive Age,Square Enix,10.0,2.8,2.04,T,PS4,20180101
Rocket League,Psyonix Studios,8.7,7.0,2.02,E,PS4,20160101
Dragon Ball: Xenoverse,Dimps Corporation,9.4,7.5,0.34,T,PS4,20150101
Bloodborne,From Software,8.2,3.8,2.47,M,PS4,20150101
Detroit: Become Human,Quantic Dream,8.0,6.0,0.09,M,PS4,20180101
Driveclub,Evolution Studios,7.2,9.4,0.82,E,PS4,20140101
Just Cause 3,Avalanche Studios,7.5,6.9,1.98,M,PS4,20150101
Dishonored 2,Arkane Studios,4.8,6.7,1.97,M,PS4,20160101
Lego Marvel Super Heroes,Traveller's Tales,3.3,6.0,1.91,E10,PS4,20130101
Dragon Ball: Xenoverse 2,Dimps Corporation,7.1,6.7,0.89,T,PS4,20160101
Until Dawn,Supermassive Games Ltd.,5.9,6.4,1.9,M,PS4,20150101
The Evil Within,Tango Gameworks,7.7,9.5,1.86,M,PS4,20140101
The Crew,Ubisoft Reflections,8.0,6.5,1.79,T,PS4,20140101
For Honor,Ubisoft Montreal,0.6,8.3,1.75,M,PS4,20170101
Naruto Shippuden: Ultimate Ninja Storm 4,CyberConnect2,3.1,6.2,0.6,T,PS4,20160101
Shadow of the Tomb Raider,Eidos Montreal,2.3,9.8,1.74,M,PS4,20180101
Titanfall 2,Respawn Entertainment,8.9,9.4,1.72,M,PS4,20160101
Injustice 2,NetherRealm Studios,6.3,7.5,1.72,T,PS4,20170101
Tekken 7,Namco Bandai Games,7.6,8.0,4.57,T,PS4,20170101
Persona 5,Atlus,9.9,7.4,1.64,M,PS4,20170101
The Order: 1886,Ready at Dawn,6.2,7.6,1.62,M,PS4,20150101
Wolfenstein: The New Order,MachineGames,6.4,0.2,1.61,M,PS4,20140101
NBA 2K14,Visual Concepts,8.9,7.7,1.54,E,PS4,20130101
Tomb Raider: Definitive Edition,Crystal Dynamics,6.8,6.1,1.51,M,PS4,20140101
Rayman Legends,Ubisoft Montpellier,6.4,9.2,1.5,E10,PS4,20140101
NieR: Automata,PlatinumGames,8.0,4.8,6.97,M,PS4,20170101
Mass Effect: Andromeda,BioWare Corp.,6.8,1.6,1.49,M,PS4,20170101
Dragon Ball FighterZ,Arc System Works,0.8,9.6,1.46,T,PS4,20180101
South Park: The Fractured But Whole,Ubisoft San Francisco,7.5,9.3,1.43,M,PS4,20170101
The Sims 4,Maxis,6.3,6.9,1.39,T,PS4,20170101
Street Fighter V,Capcom,3.6,7.8,1.39,T,PS4,20160101
Wolfenstein II: The New Colossus,MachineGames,9.0,6.1,1.36,M,PS4,20170101
WWE 2K18,Yuke's,8.0,6.3,1.33,no,PS4,20170101
Fallout 76,Bethesda Game Studios,5.1,8.4,1.32,M,PS4,20180101
Lego Star Wars: The Force Awakens,TT Fusion,5.0,7.8,1.31,E10,PS4,20160101
EA Sports UFC 2,EA Canada,2.1,5.7,1.31,T,PS4,20160101
The Last Guardian,SIE Japan Studio,7.9,9.0,1.29,T,PS4,20160101
WWE 2K16,Yuke's,7.4,8.7,1.29,T,PS4,20150101
Borderlands: The Handsome Collection,Gearbox Software,6.3,8.2,1.28,no,PS4,20150101
Project CARS,Slightly Mad Studios,4.1,5.1,1.28,E,PS4,20150101
WWE 2K17,Yuke's,0.6,9.4,1.22,T,PS4,20160101
Guitar Hero Live,FreeStyleGames,8.9,7.5,1.21,T,PS4,20150101
Metal Gear Solid V: Ground Zeroes,Kojima Productions,7.6,2.9,1.2,M,PS4,20140101
Mad Max (2013),Avalanche Studios,3.9,9.0,1.2,M,PS4,20150101
Shadow of the Colossus,Bluepoint Games,9.3,9.1,1.2,T,PS4,20180101
LEGO Dimensions,Traveller's Tales,7.7,5.1,1.18,E10,PS4,20150101
LEGO Jurassic World,Traveller's Tales,7.1,7.5,1.18,E10,PS4,20150101
WWE 2K15,Visual Concepts,5.5,9.2,1.16,T,PS4,20140101
MLB The Show 17,SIE San Diego Studio,6.0,7.1,1.16,E,PS4,20170101
LEGO Worlds,Traveller's Tales,2.7,9.1,1.14,no,PS4,20170101
The Elder Scrolls V: Skyrim VR,Bethesda Softworks,4.6,6.9,1.13,M,PS4,20170101
LEGO Marvel Super Heroes 2,Traveller's Tales,3.7,5.0,1.11,E10,PS4,20170101
EA Sports UFC,EA Canada,5.4,8.6,1.11,T,PS4,20140101
Kingdom Hearts HD I.5 + II.5 ReMIX,Square Enix,8.5,9.3,1.18,E10,PS4,20170101
Alien: Isolation,Creative Assembly,6.3,9.7,1.09,M,PS4,20140101
MLB The Show 18,SIE San Diego Studio,7.1,3.8,1.06,E,PS4,20180101
The Evil Within 2,Tango Gameworks,8.6,0.9,1.05,M,PS4,20170101
Prey (2017),Arkane Studios,3.5,8.2,1.04,M,PS4,20170101
Nioh,Team Ninja,7.4,9.1,1.03,M,PS4,20170101
MLB 15: The Show,SCE San Diego Studio,9.4,6.5,1.01,E,PS4,20150101
Steep,Ubisoft Annecy,2.6,8.2,1.01,no,PS4,20160101
LEGO Marvel's Avengers,Traveller's Tales,7.9,8.6,1.01,E10,PS4,20160101
Evolve,Turtle Rock Studios,8.6,8.2,1.01,M,PS4,20150101
ARK: Survival Evolved,Studio Wildcard,7.8,9.3,2.59,T,PS4,20170101
Final Fantasy Type-0 HD,Square Enix,5.9,6.5,1.81,M,PS4,20150101
