name,developer,ucs,user,sale,rating,platform,date
Adventure II,Square Trio,1.9,7.3,0.86,no,5200,20070101
Asteroids,Atari,9.4,5.5,0.9,no,5200,19870101
Astro Chase,First Star Software,0.3,8.5,2.35,no,5200,19830101
Ballblazer,Lucasfilm Games,8.4,5.8,8.23,no,5200,19840101
Beamrider,Cheshire Engineering,5.6,9.2,0.69,no,5200,19830101
Berzerk,Atari,8.5,9.7,0.24,no,5200,19830101
Blue Print,Solitaire Group,2.9,7.9,2.07,no,5200,19830101
Bounty Bob Strikes Back!,Big Five Software,6.8,9.1,2.43,no,5200,19840101
Buck Rogers: Planet of Zoom,Sega,2.1,9.0,5.05,no,5200,19830101
Centipede,Atari,2.7,7.4,1.54,no,5200,19820101
Choplifter!,Atari,8.1,8.1,1.41,no,5200,19840101
Congo Bongo,Sega,5.7,6.8,0.87,no,5200,19840101
Countermeasure,Atari,7.6,9.2,1.3,no,5200,19840101
Decathlon,Activision,4.6,8.6,0.18,no,5200,19840101
Defender,Atari,0.8,8.5,0.92,no,5200,19830101
Dig Dug,Atari,7.8,6.3,0.33,no,5200,19830101
Frogger,Parker Brothers,9.6,4.6,3.42,no,5200,19830101
Frogger II: Threeedeep!,Parker Brothers,6.5,9.6,0.14,no,5200,19840101
Galaxian,Atari,7.6,7.6,3.61,no,5200,19820101
Gorf,CBS Electronics,7.6,6.2,2.1,no,5200,19830101
Gremlins,Atari,1.4,8.2,4.19,no,5200,19870101
Gyruss,Parker Bros,8.1,7.4,1.46,no,5200,19840101
H.E.R.O.,Activision,5.3,9.4,2.32,no,5200,19840101
James Bond 007,Parker Bros,6.0,2.9,3.25,no,5200,19840101
Joust,Atari,9.0,4.2,0.12,no,5200,19830101
Jungle Hunt,Taito Corporation,0.4,8.7,1.95,no,5200,19830101
K-Razy Shoot-out,Kay Enterprises Co.,8.1,8.8,0.88,no,5200,19830101
Kaboom!,Activision,7.8,6.0,0.62,no,5200,19830101
Kangaroo,Atari,7.4,9.4,1.92,no,5200,19830101
Keystone Kapers,Activision,4.0,0.8,1.13,no,5200,19840101
Mario Bros.,Atari,8.4,7.2,0.38,no,5200,19830101
Megamania,Activision,3.9,8.7,2.75,no,5200,19830101
Meteorites,Electra,7.4,8.7,0.06,no,5200,19840101
Miner 2049er,Big Five Software,8.1,8.9,1.85,no,5200,19830101
Missile Command,Atari,6.6,9.0,0.8,no,5200,19820101
Montezuma's Revenge featuring Panama Joe,Parker Bros,7.8,3.9,1.02,no,5200,19830101
Moon Patrol,Atari,7.1,8.9,0.55,no,5200,19830101
Mountain King,CBS Electronics,3.3,4.5,0.98,no,5200,19840101
Mr. Do!'s Castle,Parker Bros,4.8,7.8,0.79,no,5200,19840101
Ms. Pac-Man,Atari,3.5,7.6,1.39,no,5200,19830101
Pac-Man,Atari,7.0,4.6,3.3,no,5200,19820101
Pengo,Atari,5.5,9.1,0.21,no,5200,19830101
Pitfall,Activision,9.2,9.1,1.38,no,5200,19830101
Pitfall II: Lost Caverns,Activision,7.8,5.5,0.26,no,5200,19840101
Pole Position,Namco,9.4,8.9,1.17,no,5200,19830101
Popeye,Parker Bros,4.8,9.3,0.67,no,5200,19830101
Q*bert,Parker Bros,3.8,4.9,1.05,no,5200,19830101
Qix,Atari,2.5,8.0,1.83,no,5200,19820101
Quest for Quintana Roo,Sunrise Software Inc.,6.0,3.3,2.04,no,5200,19840101
RealSports Baseball,Atari,6.5,7.8,2.07,no,5200,19830101
RealSports Football,Midway Games,9.7,9.2,0.91,no,5200,19830101
RealSports Soccer,Midway Games,5.5,3.1,3.33,no,5200,19830101
RealSports Tennis,Midway Games,0.6,5.4,2.51,no,5200,19830101
Rescue on Fractalus,Atari,7.6,7.1,1.42,no,5200,19840101
River Raid,Activision,9.0,7.3,2.13,no,5200,19830101
Robotron: 2084,"Williams Electronic Games, Inc.",8.4,4.9,0.17,no,5200,19830101
Soccer,Atari,3.0,6.6,4.18,no,5200,20060101
Space Dungeon,Atari,7.7,5.7,2.68,no,5200,19830101
Space Invaders,Atari,6.1,1.6,2.95,no,5200,19820101
Space Shuttle,Activision,9.1,3.2,4.2,no,5200,19840101
Star Raiders,Atari,5.5,5.6,2.38,no,5200,19820101
Star Trek,Sega,8.9,9.0,4.37,no,5200,19830101
Star Wars: Death Star Battle,Parker Bros,8.7,8.4,9.41,no,5200,19830101
Star Wars: The Arcade Game,Parker Bros,7.9,7.0,0.79,no,5200,19830101
Super Breakout,Atari,9.7,3.3,0.33,no,5200,19820101
Super Cobra,Parker Bros,1.7,5.0,1.69,no,5200,19830101
The Activision Decathlon,Activision,6.9,8.0,4.45,no,5200,19840101
The Dreadnought Factor,Activision,6.9,7.4,0.31,no,5200,19830101
Vanguard,Atari,5.2,7.3,0.97,no,5200,19840101
Wizard of Wor,Bally/Midway,4.6,8.6,2.39,no,5200,19810101
Zaxxon,Sega,8.2,9.7,0.52,no,5200,19830101
Zenji,Activision,6.2,6.6,0.12,no,5200,19840101
Zone Ranger,Activision,1.3,7.1,2.16,no,5200,19840101
