name,developer,ucs,user,sale,rating,platform,date
Grand Theft Auto V,Rockstar North,9.4,8.9,20.32,M,PS3,20130101
Call of Duty: Black Ops II,Treyarch,5.8,8.6,13.8,M,PS3,20120101
Call of Duty: Modern Warfare 3,Infinity Ward,8.8,9.7,13.35,M,PS3,20110101
Call of Duty: Black Ops,Treyarch,8.7,8.6,12.67,M,PS3,20100101
Gran Turismo 5,Polyphony Digital,8.3,7.1,3.86,E,PS3,20100101
Call of Duty: Modern Warfare 2,Infinity Ward,9.5,3.1,10.61,M,PS3,20090101
Grand Theft Auto IV,Rockstar North,10.0,9.0,10.57,M,PS3,20080101
Call of Duty: Ghosts,Infinity Ward,7.5,8.7,10.13,M,PS3,20130101
FIFA 13,EA Canada,5.8,8.6,8.01,E,PS3,20120101
Battlefield 3,Dice,8.5,8.3,7.21,M,PS3,20110101
Uncharted 3: Drake's Deception,Naughty Dog,9.3,6.3,6.84,T,PS3,20110101
Uncharted 2: Among Thieves,Naughty Dog,9.5,9.6,6.74,T,PS3,20090101
Call of Duty 4: Modern Warfare,Infinity Ward,9.5,9.6,6.72,M,PS3,20070101
FIFA Soccer 12,EA Canada,9.2,2.9,6.65,E,PS3,20110101
FIFA 14,EA Canada,7.5,8.3,6.61,E,PS3,20130101
Red Dead Redemption,Rockstar San Diego,9.5,6.7,6.57,M,PS3,20110101
Assassin's Creed III,Ubisoft Montreal,8.8,0.2,6.5,M,PS3,20120101
The Elder Scrolls V: Skyrim,Bethesda Game Studios,9.0,1.6,6.49,M,PS3,20110101
The Last of Us,Naughty Dog,9.5,5.1,6.27,M,PS3,20130101
Minecraft,Mojang,4.2,7.0,6.05,E10,PS3,20140101
Metal Gear Solid 4: Guns of the Patriots,Kojima Productions,9.3,9.8,6.0,M,PS3,20080101
LittleBigPlanet,Media Molecule,9.4,9.2,5.85,E,PS3,20080101
Assassin's Creed II,Ubisoft Montreal,9.0,0.9,5.57,M,PS3,20090101
Batman: Arkham City,Rocksteady Studios,9.6,8.4,5.54,T,PS3,20110101
Call of Duty: World at War,Treyarch,8.4,5.2,5.43,M,PS3,20080101
Final Fantasy XIII,Square Enix,8.0,9.2,5.35,T,PS3,20100101
Gran Turismo 5 Prologue,Polyphony Digital,8.3,8.1,0.16,E,PS3,20080101
Gran Turismo 6,Polyphony Digital,8.3,8.6,0.16,E,PS3,20130101
God of War III,SCEA Santa Monica Studio,9.2,9.4,2.74,M,PS3,20100101
Resident Evil 5,Capcom,8.6,8.8,5.1,M,PS3,20090101
FIFA Soccer 11,EA Canada,8.7,6.7,5.08,E,PS3,20100101
Uncharted: Drake's Fortune,Naughty Dog,8.7,8.6,4.97,T,PS3,20070101
Assassin's Creed,Ubisoft Montreal,8.2,8.5,4.83,M,PS3,20070101
FIFA 15,EA Canada,6.9,3.5,4.56,E,PS3,20140101
Resistance: Fall of Man,Insomniac Games,8.5,9.1,4.37,M,PS3,20060101
Batman: Arkham Asylum,Rocksteady Studios,9.0,7.7,4.28,T,PS3,20090101
Call of Duty: Advanced Warfare,High Moon Studios,9.1,8.4,4.27,M,PS3,20140101
Assassin's Creed: Revelations,Ubisoft Montreal,8.8,6.9,4.23,M,PS3,20110101
Street Fighter IV,Capcom / Dimps Corporation,9.3,9.0,4.19,T,PS3,20090101
Fallout 3,Bethesda Game Studios,8.8,9.0,4.0,M,PS3,20080101
Assassin's Creed IV: Black Flag,Ubisoft Montreal,8.7,9.4,3.94,M,PS3,20130101
Sports Champions,SCE San Diego Studio,7.6,9.5,3.88,E10,PS3,20100101
MotorStorm,Evolution Studios,8.2,9.5,3.87,T,PS3,20070101
Battlefield 4,EA DICE,8.7,5.1,3.64,M,PS3,20130101
FIFA Soccer 10,EA Canada,9.0,9.6,3.63,E,PS3,20090101
LittleBigPlanet 2,Media Molecule,9.1,7.4,3.43,E,PS3,20110101
Far Cry 3,Ubisoft Montreal,5.4,2.3,3.27,no,PS3,20120101
L.A. Noire,Team Bondi,9.1,9.8,3.21,M,PS3,20110101
Fallout: New Vegas,Obsidian Entertainment,8.2,9.1,3.17,M,PS3,20100101
The Elder Scrolls IV: Oblivion,4J Studios,9.3,7.7,3.12,M,PS3,20070101
Tekken 6,Namco Bandai Games,7.9,7.3,5.57,T,PS3,20090101
Resident Evil 6,Capcom,3.6,6.6,3.12,M,PS3,20120101
Heavy Rain,Quantic Dream,8.8,8.6,3.06,M,PS3,20100101
Killzone 2,Guerrilla Games,9.1,9.3,3.02,M,PS3,20090101
inFAMOUS,Sucker Punch Productions,8.7,9.1,2.99,T,PS3,20090101
Battlefield: Bad Company 2,EA Digital Illusions CE,8.9,8.8,2.96,M,PS3,20100101
Mortal Kombat (2011),NetherRealm Studios,8.5,9.4,2.9,M,PS3,20110101
Assassin's Creed: Brotherhood,Ubisoft Montreal,9.1,7.3,2.85,M,PS3,20100101
Medal of Honor,EA Los Angeles,7.0,9.2,2.82,M,PS3,20100101
Need for Speed: Hot Pursuit,Criterion Games,8.9,9.7,2.81,E10,PS3,20100101
Killzone 3,Guerrilla Games,8.2,9.9,2.81,M,PS3,20110101
Need for Speed: Most Wanted (2012),Criterion Games,8.1,3.3,2.74,E10,PS3,20120101
Madden NFL 13,EA Tiburon,8.3,2.9,2.71,E,PS3,20120101
Final Fantasy XIII-2,Square Enix,8.5,5.3,2.66,T,PS3,20120101
Need for Speed: Shift,Slightly Mad Studios,8.2,7.8,2.65,E,PS3,20090101
NBA 2K13,Visual Concepts,8.9,5.7,2.63,E,PS3,20120101
FIFA Soccer 09,EA Canada,8.6,7.9,2.59,E,PS3,20080101
Ratchet & Clank Future: Tools of Destruction,Insomniac Games,8.9,9.2,2.57,E10,PS3,20070101
FIFA 16,EA Canada,9.0,8.1,2.55,E,PS3,20150101
Tomb Raider (2013),Crystal Dynamics,8.9,8.5,2.51,M,PS3,20130101
Midnight Club: Los Angeles,Rockstar San Diego,8.3,8.1,2.5,T,PS3,20080101
Saints Row: The Third,Volition Inc.,8.3,9.9,2.48,M,PS3,20110101
Resistance 2,Insomniac Games,8.5,8.7,2.47,M,PS3,20080101
God of War Collection,Bluepoint Games,9.2,7.7,0.88,M,PS3,20090101
Pro Evolution Soccer 2011,Konami,6.0,8.7,2.41,E,PS3,20100101
God of War: Ascension,SCEA Santa Monica Studio,7.5,8.0,2.4,M,PS3,20130101
Madden NFL 11,EA Tiburon,8.4,2.3,2.4,E,PS3,20100101
Batman: Arkham Origins,Warner Bros. Interactive Entertainment,4.1,8.8,2.4,T,PS3,20130101
Madden NFL 10,EA Tiburon,8.5,5.9,2.37,E,PS3,20090101
Sonic's Ultimate Genesis Collection,Backbone Entertainment,8.1,5.5,2.36,E10,PS3,20090101
LEGO Star Wars: The Complete Saga,Traveller's Tales,8.0,5.8,2.31,E10,PS3,20070101
Dead Island,Techland,6.7,8.7,2.29,M,PS3,20110101
Pro Evolution Soccer 2010,Konami,7.0,3.9,2.28,E,PS3,20090101
Madden NFL 12,EA Tiburon,7.8,9.0,2.27,E,PS3,20110101
Borderlands 2,Gearbox Software,3.2,3.8,2.27,no,PS3,20120101
Guitar Hero III: Legends of Rock,Neversoft,8.2,8.0,2.25,T,PS3,20070101
Star Wars: The Force Unleashed,LucasArts,6.8,7.8,2.22,T,PS3,20080101
NBA 2K14,Visual Concepts,7.1,7.7,2.22,E,PS3,20130101
Pro Evolution Soccer 2012,Konami,7.5,9.2,2.19,E,PS3,20110101
NBA 2K12,Visual Concepts,9.0,9.1,2.13,E,PS3,20110101
Borderlands,Gearbox Software,8.2,8.4,2.12,M,PS3,20090101
PES 2009: Pro Evolution Soccer,Konami,7.7,9.0,2.11,E,PS3,20080101
Grand Theft Auto: Episodes from Liberty City,Rockstar North,9.0,9.5,2.09,M,PS3,20100101
Hitman: Absolution,IO Interactive,9.3,9.2,2.06,M,PS3,20120101
Need for Speed: Undercover,EA Vancouver,5.9,6.2,2.06,T,PS3,20080101
Mortal Kombat vs DC Universe,Midway Amusement Games,7.6,5.6,2.05,T,PS3,20080101
Dark Souls,From Software,9.0,5.8,2.05,M,PS3,20110101
Need for Speed: ProStreet,EA Black Box,7.2,9.3,2.04,E10,PS3,20070101
Madden NFL 25,EA Tiburon,7.5,8.7,2.04,E,PS3,20130101
Skate 3,EA Black Box,9.3,7.5,2.03,T,PS3,20100101
The Sims 3,The Sims Studio,8.1,8.6,2.03,T,PS3,20100101
Need for Speed: The Run,EA Black Box,6.3,7.0,2.01,T,PS3,20110101
Dead Space,EA Redwood Shores,8.9,8.6,2.0,M,PS3,20080101
Lego Marvel Super Heroes,Traveller's Tales,8.1,4.1,1.96,E10,PS3,20130101
Call of Duty: Black Ops 3,Treyarch,6.2,9.8,1.95,M,PS3,20150101
Burnout Paradise,Criterion Games,9.0,8.5,1.95,E10,PS3,20080101
Guitar Hero: World Tour,Neversoft Entertainment,8.5,5.8,1.92,T,PS3,20080101
Ratchet & Clank Future: A Crack in Time,Insomniac Games,8.7,9.0,1.89,E10,PS3,20090101
Madden NFL 09,EA Tiburon,8.6,6.7,1.89,E,PS3,20080101
inFAMOUS 2,Sucker Punch Productions,8.1,0.6,1.87,T,PS3,20110101
Max Payne 3,Rockstar Vancouver,9.1,7.1,1.86,M,PS3,20120101
Watch Dogs,Ubisoft Montreal,2.0,9.6,1.83,M,PS3,20140101
Demon's Souls,From Software,9.1,9.5,1.83,M,PS3,20090101
BioShock Infinite,Irrational Games,9.5,7.8,1.82,M,PS3,20130101
NBA 2K11,Visual Concepts,7.8,8.3,1.81,E,PS3,20100101
UFC 2009 Undisputed,Yuke's Osaka,8.4,8.8,1.76,T,PS3,20090101
Dragon's Dogma,Capcom,5.5,3.4,1.76,M,PS3,20120101
Just Cause 2,Avalanche Studios,8.3,8.6,1.75,M,PS3,20100101
FIFA Soccer 08,EA Canada,8.5,7.8,1.75,E,PS3,20070101
Portal 2,Valve Software,9.6,8.3,1.71,E10,PS3,20110101
Beyond: Two Souls,Quantic Dream,6.5,6.9,1.7,M,PS3,20130101
Saints Row 2,Volition Inc.,7.9,9.5,1.68,M,PS3,20080101
Dragon Age: Origins,BioWare Edmonton,8.7,6.8,1.67,M,PS3,20090101
Destiny,Bungie,7.0,5.6,1.67,T,PS3,20140101
Fight Night Round 3,EA Chicago,6.7,3.5,1.67,T,PS3,20060101
Heavenly Sword,Ninja Theory,8.0,7.9,1.65,T,PS3,20070101
Rock Band,Harmonix Music Systems,9.1,9.2,1.62,T,PS3,20070101
Kingdom Hearts HD I.5 ReMIX,Square Enix,7.1,9.8,3.01,no,PS3,20130101
Sonic Generations,Sonic Team,7.3,5.6,1.59,E,PS3,20110101
Pro Evolution Soccer 2008,Konami,7.1,2.9,1.59,E,PS3,20080101
Devil May Cry 4,Capcom,8.2,8.2,1.58,M,PS3,20080101
Mortal Kombat,NetherRealm Studios,8.4,4.4,1.56,M,PS3,20110101
BioShock 2,2K Marin,8.5,7.3,1.55,M,PS3,20100101
Dishonored,Arkane Studios,3.9,8.7,1.55,no,PS3,20130101
Fight Night Round 4,EA Canada,8.6,5.7,1.52,T,PS3,20090101
Pro Evolution Soccer 2013,Konami,8.5,5.3,1.52,E,PS3,20120101
Call of Duty 3,Treyarch,7.7,8.9,1.51,T,PS3,20060101
Star Wars: The Force Unleashed II,LucasArts,6.3,5.3,1.51,T,PS3,20100101
Metal Gear Rising: Revengeance,PlatinumGames,9.0,8.0,1.5,M,PS3,20130101
Rock Band 2,Harmonix Music Systems,8.9,5.9,1.5,T,PS3,20080101
Mafia II,Illusion Softworks,7.0,2.9,1.49,M,PS3,20100101
Madden NFL 15,EA Tiburon,8.2,4.3,1.49,E,PS3,20140101
Resistance 3,Insomniac Games,8.3,2.0,1.49,M,PS3,20110101
SoulCalibur IV,Project Soul,8.4,5.2,0.03,T,PS3,20080101
Mass Effect 3,BioWare,7.1,8.5,1.46,M,PS3,20120101
Mass Effect 2,BioWare Edmonton,9.3,9.8,1.46,M,PS3,20110101
One Piece Pirate Warriors,Omega Force,6.1,8.4,0.59,T,PS3,20120101
BioShock,2K Boston / 2K Australia / 2K Marin,9.3,9.6,1.44,M,PS3,20080101
Dead Space 2,Visceral Games,9.0,7.5,1.43,M,PS3,20110101
Tekken Tag Tournament 2,Bandai Namco Games,3.0,8.5,1.03,T,PS3,20120101
Medal of Honor: Warfighter,Danger Close Games,5.0,6.0,1.42,M,PS3,20120101
UFC Undisputed 2010,Yuke's Future Media Creators,8.4,2.8,1.42,T,PS3,20100101
Far Cry 2,Ubisoft Montreal,8.4,9.4,1.38,M,PS3,20080101
Deus Ex: Human Revolution,Eidos Montreal,8.8,3.6,1.38,M,PS3,20110101
Dead Rising 2,Blue Castle Games,8.1,9.7,1.37,M,PS3,20100101
NBA 2K15,Visual Concepts,0.7,5.9,1.37,E,PS3,20140101
Ridge Racer 7,Namco Bandai,7.6,9.1,1.37,E,PS3,20060101
LEGO Harry Potter: Years 1-4,Traveller's Tales,7.9,4.7,1.37,E10,PS3,20100101
Marvel vs. Capcom 3: Fate of Two Worlds,Capcom,8.2,9.8,1.36,T,PS3,20110101
FIFA 17,EA Canada,8.2,5.6,1.36,E,PS3,20160101
WWE '13,Unknown,9.4,8.4,1.35,T,PS3,20120101
Tom Clancy's Rainbow Six: Vegas 2,Ubisoft Montreal,8.2,5.2,1.34,M,PS3,20080101
F1 2010,Codemasters Birmingham,8.0,0.9,1.34,E,PS3,20100101
The ICO & Shadow of the Colossus Collection,Bluepoint Games,9.0,9.8,1.34,T,PS3,20110101
Battlefield: Bad Company,EA Digital Illusions CE,8.6,1.0,1.34,T,PS3,20080101
Crysis 2,Crytek,8.8,6.5,1.33,M,PS3,20110101
Saints Row IV,Volition Inc.,3.3,4.5,1.33,M,PS3,20130101
Ni no Kuni: Wrath of the White Witch,Level 5/Studio Ghibli,3.1,2.1,5.29,no,PS3,20130101
Tales of Xillia,Namco Tales Studio,8.6,7.4,0.94,no,PS3,20130101
WWE SmackDown vs Raw 2008,Yuke's Media Creations,7.3,8.6,1.33,T,PS3,20070101
MAG: Massive Action Game,Zipper Interactive,7.4,9.5,1.32,T,PS3,20100101
Rage,id Software,7.9,7.2,1.32,M,PS3,20110101
LEGO Batman: The Videogame,Traveller's Tales,7.2,5.1,1.31,E10,PS3,20080101
Final Fantasy X / X-2 HD Remaster,Square Enix,8.9,1.1,1.39,T,PS3,20140101
Assassin's Creed: Rogue,Ubisoft Sofia,7.6,7.4,1.3,M,PS3,20140101
Dark Souls II,From Software,7.9,9.7,1.29,T,PS3,20150101
Injustice: Gods Among Us,NetherRealm Studios,7.5,8.1,1.28,T,PS3,20130101
Need for Speed Rivals,Ghost Games,6.8,8.3,1.27,E10,PS3,20130101
Tomb Raider: Underworld,Crystal Dynamics,7.8,7.9,1.26,T,PS3,20080101
SOCOM: U.S. Navy SEALs Confrontation,Slant Six Games,6.3,9.3,1.26,M,PS3,20080101
Far Cry 4,Ubisoft Montreal,5.4,6.5,1.26,M,PS3,20140101
Tom Clancy's Rainbow Six: Vegas,Ubisoft,8.6,9.3,1.25,M,PS3,20070101
FIFA Street (2012),EA Canada,8.8,9.5,1.25,E,PS3,20120101
Naruto Shippuden: Ultimate Ninja Storm 3,CyberConnect2,5.0,8.5,2.74,T,PS3,20130101
[Prototype],Radical Entertainment,8.1,7.7,1.24,M,PS3,20090101
Need for Speed Carbon,EA Black Box,7.8,7.8,1.24,E10,PS3,20060101
LEGO Batman 2: DC Super Heroes,Traveller's Tales,0.9,9.7,1.23,E10,PS3,20120101
2010 FIFA World Cup South Africa,EA Canada,8.2,9.1,1.23,E,PS3,20100101
Medal of Honor: Airborne,EA Los Angeles,1.3,8.2,1.21,T,PS3,20070101
Bayonetta,PlatinumGames,8.6,7.2,1.21,M,PS3,20100101
F1 2011,Codemasters Birmingham,8.4,9.0,1.2,E,PS3,20110101
Kingdom Hearts HD II.5 ReMIX,Square Enix,7.6,6.5,0.78,no,PS3,20140101
WWE 2K14,Yuke's,7.6,5.6,1.2,T,PS3,20130101
LEGO Star Wars III: The Clone Wars,Traveller's Tales,8.0,7.6,1.18,E10,PS3,20110101
Resident Evil: Operation Raccoon City,Slant Six Games,3.7,6.2,1.18,M,PS3,20120101
Red Dead Redemption: Undead Nightmare,Rockstar San Diego,10.0,6.3,1.18,M,PS3,20100101
WWE '12,"Yuke's Co., Ltd.",9.0,6.7,1.18,T,PS3,20110101
WWE SmackDown vs. Raw 2010,JAKKS Pacific,8.1,5.6,1.17,T,PS3,20090101
Army of Two,EA Montreal,7.4,6.9,1.17,M,PS3,20080101
Ratchet & Clank: All 4 One,Insomniac Games,7.5,4.8,1.15,E10,PS3,20110101
Sonic the Hedgehog (2006),Sonic Team,7.3,9.6,0.88,E10,PS3,20070101
Super Street Fighter IV,Capcom / Dimps Corporation,9.3,8.8,0.1,T,PS3,20100101
007: Quantum of Solace,Treyarch,6.6,8.6,1.14,T,PS3,20080101
Hot Shots Golf: Out of Bounds,Clap Hanz,8.3,8.7,1.14,E,PS3,20080101
Mirror's Edge,EA Digital Illusions CE,7.7,8.2,1.13,T,PS3,20080101
Rocksmith,Ubisoft,8.0,8.4,1.13,T,PS3,20110101
Fight Night Champion,EA Canada,8.4,5.7,1.13,M,PS3,20110101
SingStar,SCEE London Studio,0.9,9.6,1.13,T,PS3,20080101
ModNation Racers,United Front Games,8.1,5.2,1.13,E,PS3,20100101
The Beatles: Rock Band,Harmonix Music Systems,8.7,7.2,1.12,T,PS3,20090101
Castlevania: Lords of Shadow,Mercury Steam,8.1,9.1,1.11,M,PS3,20100101
Metal Gear Solid HD Collection,Bluepoint Games,8.1,8.2,1.11,M,PS3,20110101
Ninja Gaiden Sigma,Team Ninja,8.8,5.8,4.04,M,PS3,20070101
GRID,Codemasters,8.6,8.5,1.1,E,PS3,20080101
Skylanders SWAP Force,Unknown,7.9,4.7,1.1,no,PS3,20130101
Guitar Hero 5,Neversoft Entertainment,8.8,6.2,1.1,T,PS3,20090101
Lightning Returns: Final Fantasy XIII,Unknown,1.1,7.6,1.09,no,PS3,20140101
Toy Story 3: The Video Game,Avalanche Software,7.5,8.9,1.09,E10,PS3,20100101
WWE SmackDown vs. Raw 2011,JAKKS Pacific,7.5,7.2,1.09,T,PS3,20100101
Dante's Inferno,Visceral Games,7.3,8.3,1.08,M,PS3,20100101
Virtua Fighter 5,Sega-AM2,8.7,9.6,1.08,T,PS3,20070101
Pro Evolution Soccer 2014,Konami,8.3,6.1,1.08,E,PS3,20130101
Prince of Persia,Ubisoft Montreal,8.3,8.2,1.07,T,PS3,20080101
Skylanders Giants,Toys for Bob,9.0,8.3,1.07,E10,PS3,20120101
Naruto: Ultimate Ninja Storm,CyberConnect2,7.8,7.2,1.07,T,PS3,20080101
The Orange Box,EA UK,8.7,8.9,1.07,M,PS3,20070101
DiRT 3,Codemasters,9.0,7.2,1.06,T,PS3,20110101
Warhawk,Incognito Entertainment,8.4,4.7,1.06,T,PS3,20070101
LEGO The Lord of the Rings,Unknown,8.7,9.0,1.06,no,PS3,20120101
DiRT,Codemasters,8.3,5.9,1.05,E,PS3,20070101
Disney Infinity,Unknown,5.4,9.4,1.05,no,PS3,20130101
UFC Undisputed 3,Yukie's Osaka,4.9,8.0,1.05,no,PS3,20120101
Virtua Tennis 3,Sega-AM3,8.7,7.8,1.05,E,PS3,20070101
Rocksmith 2014,Ubisoft San Francisco,9.1,5.5,1.05,T,PS3,20130101
Sleeping Dogs,United Front Games,8.1,6.6,1.04,M,PS3,20120101
Aliens vs Predator,Rebellion Developments,6.1,9.1,1.04,M,PS3,20100101
Disney Infinity 2.0: Marvel Super Heroes,Avalanche Software,5.8,9.1,1.04,E10,PS3,20140101
LEGO Indiana Jones: The Original Adventures,Traveller's Tales,7.7,9.2,1.03,E10,PS3,20080101
Tom Clancy's Ghost Recon Advanced Warfighter 2,Red Storm Entertainment / Ubisoft Paris,4.6,7.2,1.03,T,PS3,20070101
Sonic Unleashed,Sonic Team,5.3,8.3,1.03,E10,PS3,20080101
Dead Space 3,Visceral Games,5.6,8.5,1.02,no,PS3,20130101
LEGO Jurassic World,Traveller's Tales,0.9,5.0,1.02,E10,PS3,20150101
F1 2012,Codemasters Birmingham,7.9,7.1,1.01,E,PS3,20120101
EyePet,SCEE London Studio,6.9,8.1,1.01,E,PS3,20100101
Naruto Shippuden: Ultimate Ninja Storm 2,CyberConnect2,7.3,8.4,0.87,T,PS3,20100101
Rayman Origins,Ubisoft,8.5,7.7,1.0,E10,PS3,20110101
MotorStorm: Pacific Rift,Evolution Studios,8.0,8.7,2.35,T,PS3,20080101
Valkyria Chronicles,Sega WOW Overworks,8.4,9.8,2.95,T,PS3,20080101
