name,developer,ucs,user,sale,rating,platform,date
Ace of Aces,Artech Studios,1.3,7.8,3.44,no,7800,19880101
Alien Brigade,Atari,7.7,8.3,2.36,no,7800,19900101
Asteroids,Atari,5.4,4.9,2.56,no,7800,19870101
Ballblazer,General Computer Corp.,2.2,3.0,0.94,no,7800,19880101
Barnyard Blaster,Atari,8.5,5.2,3.51,no,7800,19880101
Basketbrawl,Atari,5.3,3.1,3.64,no,7800,19900101
Centipede,Atari,6.5,7.6,0.96,no,7800,19870101
Choplifter!,"IBID, Inc.",9.2,9.4,1.63,no,7800,19870101
Commando,Sculptured Software,6.3,4.3,0.93,no,7800,19900101
Crack'ed,Atari,6.9,7.4,3.14,no,7800,19880101
Crossbow,Atari,4.3,9.4,0.7,no,7800,19880101
Dark Chambers,Atari,8.9,4.3,0.62,no,7800,19880101
Desert Falcon,Atari,9.4,9.3,3.52,no,7800,19870101
Dig Dug,Atari,6.5,7.0,1.77,no,7800,19870101
Donkey Kong,Nintendo,7.3,9.4,2.08,no,7800,19880101
Donkey Kong Junior,Nintendo,8.1,4.0,0.85,no,7800,19880101
Double Dragon,Activision,2.4,9.0,4.46,no,7800,19890101
F-18 Hornet,Absolute Entertainment,1.8,8.0,2.11,no,7800,19880101
Fatal Run,Sculptured Software,4.5,9.1,0.55,no,7800,19870101
Fight Night,Atari,7.2,8.3,1.36,no,7800,19880101
Food Fight,Atari,6.7,3.7,9.19,no,7800,19860101
Galaga,Namco,8.8,9.6,0.78,no,7800,19870101
Hat Trick,Atari,6.7,8.8,0.39,no,7800,19870101
Ikari Warriors,Imagineering Inc.,6.4,6.8,0.85,no,7800,19900101
Impossible Mission,Atari,9.7,7.5,1.48,no,7800,19860101
Jinks,Atari,5.7,9.1,3.46,no,7800,19890101
Joust,Atari,2.3,9.4,4.29,no,7800,19860101
Karateka,"IBID, Inc.",6.2,6.4,1.87,no,7800,19880101
Klax,Atari,8.9,5.8,0.21,no,7800,20020101
Kung-Fu Master,Absolute Entertainment,2.9,8.9,3.86,no,7800,19890101
Mario Bros.,Atari,3.4,8.9,1.16,no,7800,19870101
Mat Mania Challenge,Atari,7.8,8.7,1.57,no,7800,19900101
Mean 18 Golf,Atari,5.7,8.4,1.61,no,7800,19890101
Meltdown,Atari,6.9,5.7,1.27,no,7800,19900101
Midnight Mutants,Radioactive Software,9.1,6.6,2.22,no,7800,19900101
Motor Psycho,Atari,5.1,7.9,1.1,no,7800,19900101
Ms. Pac-Man,Atari,8.2,8.0,1.75,no,7800,19870101
Ninja Golf,Atari,6.6,8.4,2.81,no,7800,19900101
One-on-One Basketball,Atari,8.0,2.6,0.04,no,7800,19870101
Pete Rose Baseball,Absolute Entertainment,7.2,6.6,1.72,no,7800,19890101
Planet Smashers,Atari,0.3,7.0,8.2,no,7800,19900101
Pole Position II,Atari,6.7,8.2,2.63,no,7800,19870101
Rampage,Activision,9.8,6.4,5.54,no,7800,19890101
RealSports Baseball,Atari,4.0,6.2,0.13,no,7800,19880101
Robotron: 2084,"Williams Electronic Games, Inc.",5.4,5.2,1.63,no,7800,19870101
Scrapyard Dog,Blue Sky Software,9.0,2.9,2.99,no,7800,19910101
Sentinel,Atari,7.9,6.9,0.01,no,7800,19910101
Summer Games,Atari,4.3,2.2,0.34,no,7800,19870101
Super Huey,Atari,8.9,9.2,0.79,no,7800,19880101
Super Skateboardin',Absolute Entertainment,6.7,9.3,6.24,no,7800,19880101
Tank Command,Froggo,9.2,6.3,0.99,no,7800,19880101
Title Match Pro Wrestling,Absolute Entertainment,8.8,6.9,0.25,no,7800,19890101
Tomcat F-14 Flight Simulator,Absolute Entertainment,4.9,6.4,2.74,no,7800,19890101
Touchdown Football,Atari,1.1,6.0,1.11,no,7800,19880101
Tower Toppler,Triffix Entertainment Inc.,7.6,8.9,1.19,no,7800,19880101
Water Ski,Froggo,3.3,7.8,4.22,no,7800,19880101
Winter Games,Atari,7.2,7.7,0.16,no,7800,19870101
Xenophobe,Atari,8.2,6.6,5.31,no,7800,19890101
Xevious,Atari,7.1,6.6,0.14,no,7800,19870101
